"","seqname","gene_id","start","end"
"6946","AS2_scf7180000696051","ASIC017287",449699,449707
"6947","AS2_scf7180000696051","ASIC017288",453793,453936
"6948","AS2_scf7180000696051","ASIC017288",454315,454467
"6949","AS2_scf7180000696051","ASIC017288",454731,454751
"6950","AS2_scf7180000696051","ASIC017288",454901,455068
"6951","AS2_scf7180000696051","ASIC017290",461734,461946
"6952","AS2_scf7180000696051","ASIC017291",467920,468061
"6953","AS2_scf7180000696051","ASIC017291",468473,468807
"6954","AS2_scf7180000696051","ASIC017292",472279,472293
"6955","AS2_scf7180000696051","ASIC017292",472408,473565
"6956","AS2_scf7180000696051","ASIC017292",473935,474089
"6957","AS2_scf7180000696051","ASIC017292",474166,474443
"6958","AS2_scf7180000696051","ASIC017292",474512,474927
"6959","AS2_scf7180000696051","ASIC017293",480808,480935
"6960","AS2_scf7180000696051","ASIC017293",478525,478768
"6961","AS2_scf7180000696051","ASIC017293",478229,478453
"6962","AS2_scf7180000696051","ASIC017293",477783,478157
"6963","AS2_scf7180000696051","ASIC017294",483668,483876
"6964","AS2_scf7180000696051","ASIC017294",483129,483597
"6965","AS2_scf7180000696051","ASIC017294",482283,483041
"6966","AS2_scf7180000696051","ASIC017295",495222,495743
"6967","AS2_scf7180000696051","ASIC017295",498192,498284
"6968","AS2_scf7180000696051","ASIC017296",510475,510508
"6969","AS2_scf7180000696051","ASIC017296",509868,510424
"6970","AS2_scf7180000696051","ASIC017297",511942,511959
"6971","AS2_scf7180000696051","ASIC017297",512014,512202
"6972","AS2_scf7180000696051","ASIC017297",512283,516276
"6973","AS2_scf7180000696051","ASIC017297",517218,517595
"6974","AS2_scf7180000696051","ASIC017297",522319,522398
"6975","AS2_scf7180000696051","ASIC017298",526432,526760
"6976","AS2_scf7180000696051","ASIC017298",526828,526972
"6977","AS2_scf7180000696051","ASIC017298",527047,527127
"6978","AS2_scf7180000696051","ASIC017298",527210,527378
"6979","AS2_scf7180000696051","ASIC017298",527449,527569
"6980","AS2_scf7180000696051","ASIC017298",528410,530756
"6981","AS2_scf7180000696051","ASIC017299",547273,547340
"6982","AS2_scf7180000696051","ASIC017299",543440,543577
"6983","AS2_scf7180000696051","ASIC017299",541545,541657
"6984","AS2_scf7180000696051","ASIC017299",540610,540676
"6985","AS2_scf7180000696051","ASIC017299",540395,540507
"6986","AS2_scf7180000696051","ASIC017299",539517,540002
"6987","AS2_scf7180000696051","ASIC017299",536794,536920
"6988","AS2_scf7180000696051","ASIC017299",535048,535487
"6989","AS2_scf7180000696051","ASIC017299",534625,534733
"6990","AS2_scf7180000696051","ASIC017299",532908,533092
"6991","AS2_scf7180000696051","ASIC017299",532242,532663
"6992","AS2_scf7180000696051","ASIC017301",548979,549014
"6993","AS2_scf7180000696051","ASIC017301",549967,551080
"6994","AS2_scf7180000696051","ASIC017301",551156,551319
"6995","AS2_scf7180000696051","ASIC017301",551390,551482
"6996","AS2_scf7180000696051","ASIC017302",574335,574556
"6997","AS2_scf7180000696051","ASIC017303",600035,600059
"6998","AS2_scf7180000696051","ASIC017303",599563,599969
"6999","AS2_scf7180000696051","ASIC017304",609275,609557
"7000","AS2_scf7180000696051","ASIC017304",609115,609230
"7001","AS2_scf7180000696051","ASIC017305",633975,634106
"7002","AS2_scf7180000696051","ASIC017305",633692,633775
"7003","AS2_scf7180000696051","ASIC017306",644693,644881
"7004","AS2_scf7180000696051","ASIC017306",644485,644577
"7005","AS2_scf7180000696051","ASIC017307",655249,655452
"7006","AS2_scf7180000696051","ASIC017307",653095,653230
"7007","AS2_scf7180000696051","ASIC017307",652208,652341
"7008","AS2_scf7180000696051","ASIC017307",645484,645606
"7009","AS2_scf7180000696051","ASIC017307",645141,645362
"7010","AS2_scf7180000696051","ASIC017308",659024,659374
"7011","AS2_scf7180000696051","ASIC017309",688789,689058
"7012","AS2_scf7180000696051","ASIC017310",699270,699485
"7013","AS2_scf7180000696051","ASIC017312",730405,730424
"7014","AS2_scf7180000696051","ASIC017312",730491,730647
"7015","AS2_scf7180000696051","ASIC017313",738997,739132
"7016","AS2_scf7180000696051","ASIC017313",737572,737960
"7017","AS2_scf7180000696051","ASIC017314",743346,743765
"7018","AS2_scf7180000696051","ASIC017315",753225,753429
"7019","AS2_scf7180000696051","ASIC017315",753108,753157
"7020","AS2_scf7180000696051","ASIC017315",752457,752606
"7021","AS2_scf7180000696051","ASIC017315",751930,752382
"7022","AS2_scf7180000696051","ASIC017315",751261,751371
"7023","AS2_scf7180000696051","ASIC017315",751066,751173
"7024","AS2_scf7180000696051","ASIC017315",749930,751003
"7025","AS2_scf7180000696051","ASIC017315",748340,748999
"7026","AS2_scf7180000696051","ASIC017316",766262,766411
"7027","AS2_scf7180000696051","ASIC017316",765358,765495
"7028","AS2_scf7180000696051","ASIC017317",771491,771691
"7029","AS2_scf7180000696051","ASIC017317",768541,768726
"7030","AS2_scf7180000696051","ASIC017318",775404,775847
"7031","AS2_scf7180000696051","ASIC017319",793237,793389
"7032","AS2_scf7180000696051","ASIC017320",793701,794198
"7033","AS2_scf7180000696051","ASIC017321",821523,821651
"7034","AS2_scf7180000696051","ASIC017321",821740,821952
"7035","AS2_scf7180000696051","ASIC017323",865284,865655
"7036","AS2_scf7180000696051","ASIC017323",863133,864647
"7037","AS2_scf7180000696051","ASIC017324",869115,869255
"7038","AS2_scf7180000696051","ASIC017324",869317,870418
"7039","AS2_scf7180000696051","ASIC017324",870487,870572
"7040","AS2_scf7180000696051","ASIC017325",880353,880428
"7041","AS2_scf7180000696051","ASIC017325",889216,889299
"7042","AS2_scf7180000696051","ASIC017325",902341,902696
"7043","AS2_scf7180000696051","ASIC017325",902842,902991
"7044","AS2_scf7180000696051","ASIC017325",904676,904831
"7045","AS2_scf7180000696051","ASIC017325",905672,905749
"7046","AS2_scf7180000696051","ASIC017326",911378,911426
"7047","AS2_scf7180000696051","ASIC017326",911502,911842
"7048","AS2_scf7180000696051","ASIC017327",920213,920449
"7049","AS2_scf7180000696051","ASIC017327",919604,920152
"7050","AS2_scf7180000696051","ASIC017327",919432,919532
"7051","AS2_scf7180000696051","ASIC017327",919067,919375
"7052","AS2_scf7180000696051","ASIC017327",918124,919008
"7053","AS2_scf7180000696051","ASIC017327",915276,917073
"7054","AS2_scf7180000696051","ASIC017328",924742,924815
"7055","AS2_scf7180000696051","ASIC017328",924200,924668
"7056","AS2_scf7180000696051","ASIC017329",949032,949062
"7057","AS2_scf7180000696051","ASIC017329",948969,948982
"7058","AS2_scf7180000696051","ASIC017329",948764,948871
"7059","AS2_scf7180000696051","ASIC017329",948364,948660
"7060","AS2_scf7180000696051","ASIC017329",948081,948236
"7061","AS2_scf7180000696051","ASIC017329",946252,947105
"7062","AS2_scf7180000696051","ASIC017329",945155,946182
"7063","AS2_scf7180000696051","ASIC017329",937438,937687
"7064","AS2_scf7180000696051","ASIC017329",934341,934565
"7065","AS2_scf7180000696051","ASIC017329",932574,934267
"7066","AS2_scf7180000696051","ASIC017329",932245,932508
"7067","AS2_scf7180000696051","ASIC017329",929127,930350
"7068","AS2_scf7180000696051","ASIC017329",925942,926354
"7069","AS2_scf7180000696051","ASIC017330",971947,972444
"7070","AS2_scf7180000696051","ASIC017331",973053,973361
"7071","AS2_scf7180000696051","ASIC017173",990826,991047
"7072","AS2_scf7180000696051","ASIC017173",990511,990762
"7073","AS2_scf7180000696051","ASIC017173",990044,990447
"7074","AS2_scf7180000696051","ASIC017173",989802,989973
"7075","AS2_scf7180000696051","ASIC017173",989279,989363
"7076","AS2_scf7180000696051","ASIC017173",988755,988834
"7077","AS2_scf7180000696051","ASIC017174",992167,992253
"7078","AS2_scf7180000696051","ASIC017174",994232,994802
"7079","AS2_scf7180000696051","ASIC017174",994875,995613
"7080","AS2_scf7180000696051","ASIC017174",995691,996032
"7081","AS2_scf7180000696051","ASIC017174",996782,996892
"7082","AS2_scf7180000696051","ASIC017174",997197,997667
"7083","AS2_scf7180000696051","ASIC017174",997728,997884
"7084","AS2_scf7180000696051","ASIC017175",998640,999590
"7085","AS2_scf7180000696051","ASIC017176",999961,999985
"7086","AS2_scf7180000696051","ASIC017176",1000174,1000394
"7087","AS2_scf7180000696051","ASIC017176",1000470,1000562
"7088","AS2_scf7180000696051","ASIC017177",1003299,1003370
"7089","AS2_scf7180000696051","ASIC017177",1002828,1003142
"7090","AS2_scf7180000696051","ASIC017177",1002595,1002717
"7091","AS2_scf7180000696051","ASIC017177",1002382,1002512
"7092","AS2_scf7180000696051","ASIC017177",1002101,1002215
"7093","AS2_scf7180000696051","ASIC017178",1005865,1006158
"7094","AS2_scf7180000696051","ASIC017179",1010552,1011420
"7095","AS2_scf7180000696051","ASIC017179",1009718,1010016
"7096","AS2_scf7180000696051","ASIC017179",1009497,1009642
"7097","AS2_scf7180000696051","ASIC017179",1009111,1009305
"7098","AS2_scf7180000696051","ASIC017180",1012726,1013016
"7099","AS2_scf7180000696051","ASIC017181",1013094,1013393
"7100","AS2_scf7180000696051","ASIC017182",1015348,1015396
"7101","AS2_scf7180000696051","ASIC017182",1014948,1015279
"7102","AS2_scf7180000696051","ASIC017182",1014671,1014875
"7103","AS2_scf7180000696051","ASIC017182",1014452,1014603
"7104","AS2_scf7180000696051","ASIC017182",1014270,1014381
"7105","AS2_scf7180000696051","ASIC017182",1014101,1014198
"7106","AS2_scf7180000696051","ASIC017182",1013867,1014043
"7107","AS2_scf7180000696051","ASIC017184",1019998,1020040
"7108","AS2_scf7180000696051","ASIC017184",1019755,1019912
"7109","AS2_scf7180000696051","ASIC017184",1019293,1019416
"7110","AS2_scf7180000696051","ASIC017184",1016447,1017924
"7111","AS2_scf7180000696051","ASIC017185",1028009,1028119
"7112","AS2_scf7180000696051","ASIC017185",1027628,1027939
"7113","AS2_scf7180000696051","ASIC017185",1027394,1027546
"7114","AS2_scf7180000696051","ASIC017185",1027003,1027202
"7115","AS2_scf7180000696051","ASIC017185",1026802,1026922
"7116","AS2_scf7180000696051","ASIC017185",1023540,1024667
"7117","AS2_scf7180000696051","ASIC017185",1022089,1022367
"7118","AS2_scf7180000696051","ASIC017185",1021567,1021716
"7119","AS2_scf7180000696051","ASIC017185",1020315,1020602
"7120","AS2_scf7180000696051","ASIC017186",1038671,1039609
"7121","AS2_scf7180000696051","ASIC017187",1041668,1041889
"7122","AS2_scf7180000696051","ASIC017187",1041102,1041599
"7123","AS2_scf7180000696051","ASIC017188",1042403,1045133
"7124","AS2_scf7180000696051","ASIC017188",1045197,1045489
"7125","AS2_scf7180000696051","ASIC017188",1045553,1046041
"7126","AS2_scf7180000696051","ASIC017188",1046110,1046597
"7127","AS2_scf7180000696051","ASIC017188",1046663,1046966
"7128","AS2_scf7180000696051","ASIC017189",1050165,1050170
"7129","AS2_scf7180000696051","ASIC017189",1050568,1050742
"7130","AS2_scf7180000696051","ASIC017189",1050821,1051904
"7131","AS2_scf7180000696051","ASIC017189",1052195,1052432
"7132","AS2_scf7180000696051","ASIC017190",1055930,1056052
"7133","AS2_scf7180000696051","ASIC017190",1056289,1056486
"7134","AS2_scf7180000696051","ASIC017190",1056595,1056690
"7135","AS2_scf7180000696051","ASIC017190",1057528,1057626
"7136","AS2_scf7180000696051","ASIC017190",1057715,1057846
"7137","AS2_scf7180000696051","ASIC017190",1057918,1058176
"7138","AS2_scf7180000696051","ASIC017190",1058248,1058438
"7139","AS2_scf7180000696051","ASIC017191",1066352,1066587
"7140","AS2_scf7180000696051","ASIC017191",1068955,1069533
"7141","AS2_scf7180000696051","ASIC017191",1078268,1078447
"7142","AS2_scf7180000696051","ASIC017191",1080307,1080508
"7143","AS2_scf7180000696051","ASIC017191",1080577,1080696
"7144","AS2_scf7180000696051","ASIC017192",1084815,1084976
"7145","AS2_scf7180000696051","ASIC017192",1083433,1084749
"7146","AS2_scf7180000696051","ASIC017193",1085901,1086095
"7147","AS2_scf7180000696051","ASIC017193",1086179,1086288
"7148","AS2_scf7180000696051","ASIC017193",1086459,1087440
"7149","AS2_scf7180000696051","ASIC017195",1088246,1088944
"7150","AS2_scf7180000696051","ASIC017195",1089014,1089175
"7151","AS2_scf7180000696051","ASIC017195",1089244,1089327
"7152","AS2_scf7180000696051","ASIC017196",1090290,1091150
"7153","AS2_scf7180000696051","ASIC017196",1091235,1091396
"7154","AS2_scf7180000696051","ASIC017196",1091466,1091549
"7155","AS2_scf7180000696051","ASIC017197",1092534,1093394
"7156","AS2_scf7180000696051","ASIC017197",1093492,1093653
"7157","AS2_scf7180000696051","ASIC017197",1093710,1093793
"7158","AS2_scf7180000696051","ASIC017198",1099476,1099539
"7159","AS2_scf7180000696051","ASIC017198",1099096,1099269
"7160","AS2_scf7180000696051","ASIC017198",1097833,1099036
"7161","AS2_scf7180000696051","ASIC017198",1097189,1097691
"7162","AS2_scf7180000696051","ASIC017198",1096608,1096924
"7163","AS2_scf7180000696051","ASIC017198",1096393,1096520
"7164","AS2_scf7180000696051","ASIC017198",1095983,1096106
"7165","AS2_scf7180000696051","ASIC017198",1095782,1095911
"7166","AS2_scf7180000696051","ASIC017198",1095423,1095607
"7167","AS2_scf7180000696051","ASIC017199",1100085,1101008
"7168","AS2_scf7180000696051","ASIC017199",1101844,1102028
"7169","AS2_scf7180000696051","ASIC017199",1104274,1104901
"7170","AS2_scf7180000696051","ASIC017199",1105139,1106053
"7171","AS2_scf7180000696051","ASIC017199",1106258,1106299
"7172","AS2_scf7180000696051","ASIC017200",1106524,1107438
"7173","AS2_scf7180000696051","ASIC017200",1107666,1108670
"7174","AS2_scf7180000696051","ASIC017200",1108974,1108982
"7175","AS2_scf7180000696051","ASIC017201",1109122,1109910
"7176","AS2_scf7180000696051","ASIC017201",1110108,1110269
"7177","AS2_scf7180000696051","ASIC017201",1110336,1110470
"7178","AS2_scf7180000696051","ASIC017202",1111788,1112663
"7179","AS2_scf7180000696051","ASIC017202",1112791,1112990
"7180","AS2_scf7180000696051","ASIC017202",1116211,1117033
"7181","AS2_scf7180000696051","ASIC017202",1117105,1117266
"7182","AS2_scf7180000696051","ASIC017202",1117344,1117445
"7183","AS2_scf7180000696051","ASIC017203",1117715,1118419
"7184","AS2_scf7180000696051","ASIC017204",1141244,1141366
"7185","AS2_scf7180000696051","ASIC017204",1140712,1141177
"7186","AS2_scf7180000696051","ASIC017204",1137740,1138124
"7187","AS2_scf7180000696051","ASIC017204",1123622,1123728
"7188","AS2_scf7180000696051","ASIC017204",1121166,1121239
"7189","AS2_scf7180000696051","ASIC017204",1120939,1121058
"7190","AS2_scf7180000696051","ASIC017204",1120467,1120544
"7191","AS2_scf7180000696051","ASIC017206",1147409,1147605
"7192","AS2_scf7180000696051","ASIC017206",1148918,1149285
"7193","AS2_scf7180000696051","ASIC017206",1151324,1151532
"7194","AS2_scf7180000696051","ASIC017206",1158856,1159086
"7195","AS2_scf7180000696051","ASIC017206",1163239,1164324
"7196","AS2_scf7180000696051","ASIC017206",1168572,1168709
"7197","AS2_scf7180000696051","ASIC017206",1169269,1169431
"7198","AS2_scf7180000696051","ASIC017206",1170973,1171239
"7199","AS2_scf7180000696051","ASIC017206",1171411,1171821
"7200","AS2_scf7180000696051","ASIC017206",1171915,1172020
"7201","AS2_scf7180000696051","ASIC017206",1175894,1176155
"7202","AS2_scf7180000696051","ASIC017206",1176553,1176690
"7203","AS2_scf7180000696051","ASIC017206",1177018,1177157
"7204","AS2_scf7180000696051","ASIC017206",1177579,1177706
"7205","AS2_scf7180000696051","ASIC017206",1179147,1179611
"7206","AS2_scf7180000696051","ASIC017206",1179826,1180009
"7207","AS2_scf7180000696051","ASIC017206",1180126,1180214
"7208","AS2_scf7180000696051","ASIC017206",1183939,1184180
"7209","AS2_scf7180000696051","ASIC017206",1184439,1184660
"7210","AS2_scf7180000696051","ASIC017206",1184936,1185093
"7211","AS2_scf7180000696051","ASIC017206",1187983,1188467
"7212","AS2_scf7180000696051","ASIC017206",1190385,1190512
"7213","AS2_scf7180000696051","ASIC017206",1191618,1191909
"7214","AS2_scf7180000696051","ASIC017206",1192183,1192379
"7215","AS2_scf7180000696051","ASIC017206",1192492,1192662
"7216","AS2_scf7180000696051","ASIC017207",1200535,1200581
"7217","AS2_scf7180000696051","ASIC017207",1200628,1200730
"7218","AS2_scf7180000696051","ASIC017208",1201254,1201337
"7219","AS2_scf7180000696051","ASIC017208",1203539,1204561
"7220","AS2_scf7180000696051","ASIC017208",1205207,1205938
"7221","AS2_scf7180000696051","ASIC017208",1206011,1206249
"7222","AS2_scf7180000696051","ASIC017208",1206409,1206506
"7223","AS2_scf7180000696051","ASIC017208",1206688,1206898
"7224","AS2_scf7180000696051","ASIC017208",1210049,1210280
"7225","AS2_scf7180000696051","ASIC017208",1210355,1210704
"7226","AS2_scf7180000696051","ASIC017208",1210782,1210944
"7227","AS2_scf7180000696051","ASIC017209",1213616,1213957
"7228","AS2_scf7180000696051","ASIC017210",1214962,1214987
"7229","AS2_scf7180000696051","ASIC017210",1214573,1214795
"7230","AS2_scf7180000696051","ASIC017211",1245322,1245642
"7231","AS2_scf7180000696051","ASIC017212",1257314,1257607
"7232","AS2_scf7180000696051","ASIC017213",1259774,1260427
"7233","AS2_scf7180000696051","ASIC017214",1273949,1274136
"7234","AS2_scf7180000696051","ASIC017214",1274626,1274794
"7235","AS2_scf7180000696051","ASIC017215",1280513,1280603
"7236","AS2_scf7180000696051","ASIC017215",1282081,1282277
"7237","AS2_scf7180000696051","ASIC017217",1308323,1308368
"7238","AS2_scf7180000696051","ASIC017217",1306947,1307224
"7239","AS2_scf7180000696051","ASIC017217",1306083,1306255
"7240","AS2_scf7180000696051","ASIC017217",1305840,1305902
"7241","AS2_scf7180000696051","ASIC017217",1304828,1304968
"7242","AS2_scf7180000696051","ASIC017217",1304532,1304661
"7243","AS2_scf7180000696051","ASIC017217",1301989,1302122
"7244","AS2_scf7180000696051","ASIC017217",1299971,1300115
"7245","AS2_scf7180000696051","ASIC017217",1296805,1297064
"7246","AS2_scf7180000696051","ASIC017217",1292698,1292790
"7247","AS2_scf7180000696051","ASIC017217",1291546,1291681
"7248","AS2_scf7180000696051","ASIC017217",1284834,1285397
"7249","AS2_scf7180000696051","ASIC017218",1314886,1315032
"7250","AS2_scf7180000696051","ASIC017218",1316594,1316730
"7251","AS2_scf7180000696051","ASIC017218",1317455,1317617
"7252","AS2_scf7180000696051","ASIC017219",1321754,1322011
"7253","AS2_scf7180000696051","ASIC017219",1322089,1322379
"7254","AS2_scf7180000696051","ASIC017219",1322421,1322576
"7255","AS2_scf7180000696051","ASIC017221",1376347,1376412
"7256","AS2_scf7180000696051","ASIC017221",1374831,1376270
"7257","AS2_scf7180000696051","ASIC017222",1400020,1400077
"7258","AS2_scf7180000696051","ASIC017222",1416329,1416697
"7259","AS2_scf7180000696051","ASIC017222",1416779,1416838
"7260","AS2_scf7180000696051","ASIC017222",1416901,1417171
"7261","AS2_scf7180000696051","ASIC017222",1417232,1417385
"7262","AS2_scf7180000696051","ASIC017223",1418796,1418992
"7263","AS2_scf7180000696051","ASIC017223",1419088,1419285
"7264","AS2_scf7180000696051","ASIC017223",1419390,1419504
"7265","AS2_scf7180000696051","ASIC017223",1419587,1419792
"7266","AS2_scf7180000696051","ASIC017223",1419859,1419991
"7267","AS2_scf7180000696051","ASIC017223",1420085,1420203
"7268","AS2_scf7180000696051","ASIC017223",1420320,1420474
"7269","AS2_scf7180000696051","ASIC017223",1420559,1420728
"7270","AS2_scf7180000696051","ASIC017223",1421671,1421785
"7271","AS2_scf7180000696051","ASIC017223",1421935,1422047
"7272","AS2_scf7180000696051","ASIC017224",1427289,1427324
"7273","AS2_scf7180000696051","ASIC017224",1426434,1426572
"7274","AS2_scf7180000696051","ASIC017224",1425598,1426271
"7275","AS2_scf7180000696051","ASIC017224",1425247,1425530
"7276","AS2_scf7180000696051","ASIC017224",1424427,1424526
"7277","AS2_scf7180000696051","ASIC017225",1428423,1428455
"7278","AS2_scf7180000696051","ASIC017225",1428522,1429520
"7279","AS2_scf7180000696051","ASIC017226",1429713,1432295
"7280","AS2_scf7180000696051","ASIC017228",1439351,1439407
"7281","AS2_scf7180000696051","ASIC017228",1438852,1439177
"7282","AS2_scf7180000696051","ASIC017228",1437983,1438765
"7283","AS2_scf7180000696051","ASIC017228",1435073,1435259
"7284","AS2_scf7180000696051","ASIC017228",1434347,1434989
"7285","AS2_scf7180000696051","ASIC017228",1433409,1433663
"7286","AS2_scf7180000696051","ASIC017228",1433108,1433330
"7287","AS2_scf7180000696051","ASIC017228",1432751,1432898
"7288","AS2_scf7180000696051","ASIC017228",1432349,1432435
"7289","AS2_scf7180000696051","ASIC017229",1440385,1440574
"7290","AS2_scf7180000696051","ASIC017229",1440785,1440948
"7291","AS2_scf7180000696051","ASIC017229",1441021,1441389
"7292","AS2_scf7180000696051","ASIC017229",1441467,1441647
"7293","AS2_scf7180000696051","ASIC017229",1442010,1442611
"7294","AS2_scf7180000696051","ASIC017230",1446020,1447300
"7295","AS2_scf7180000696051","ASIC017231",1449611,1449976
"7296","AS2_scf7180000696051","ASIC017231",1448983,1449531
"7297","AS2_scf7180000696051","ASIC017232",1454479,1454800
"7298","AS2_scf7180000696051","ASIC017232",1454272,1454392
"7299","AS2_scf7180000696051","ASIC017232",1453879,1454191
"7300","AS2_scf7180000696051","ASIC017232",1453542,1453685
"7301","AS2_scf7180000696051","ASIC017232",1453221,1453469
"7302","AS2_scf7180000696051","ASIC017233",1456476,1456572
"7303","AS2_scf7180000696051","ASIC017233",1458141,1458877
"7304","AS2_scf7180000696051","ASIC017233",1459158,1459620
"7305","AS2_scf7180000696051","ASIC017233",1459714,1461502
"7306","AS2_scf7180000696051","ASIC017233",1461653,1461714
"7307","AS2_scf7180000696051","ASIC017233",1462495,1462638
"7308","AS2_scf7180000696051","ASIC017233",1462717,1465245
"7309","AS2_scf7180000696051","ASIC017233",1465360,1465772
"7310","AS2_scf7180000696051","ASIC017233",1465848,1466286
"7311","AS2_scf7180000696051","ASIC017233",1467203,1468125
"7312","AS2_scf7180000696051","ASIC017233",1468206,1468373
"7313","AS2_scf7180000696051","ASIC017233",1469228,1471743
"7314","AS2_scf7180000696051","ASIC017233",1471929,1474918
"7315","AS2_scf7180000696051","ASIC017233",1478498,1478729
"7316","AS2_scf7180000696051","ASIC017233",1478771,1478798
"7317","AS2_scf7180000696051","ASIC017234",1491554,1491704
"7318","AS2_scf7180000696051","ASIC017234",1491954,1492131
"7319","AS2_scf7180000696051","ASIC017234",1492273,1492478
"7320","AS2_scf7180000696051","ASIC017234",1492558,1492702
"7321","AS2_scf7180000696051","ASIC017234",1492774,1492897
"7322","AS2_scf7180000696051","ASIC017235",1499211,1499229
"7323","AS2_scf7180000696051","ASIC017235",1498568,1498961
"7324","AS2_scf7180000696051","ASIC017235",1497312,1498509
"7325","AS2_scf7180000696051","ASIC017235",1496868,1497247
"7326","AS2_scf7180000696051","ASIC017235",1496567,1496783
"7327","AS2_scf7180000696051","ASIC025064",1542961,1543042
"7328","AS2_scf7180000696051","ASIC025441",1542964,1543045
"7329","AS2_scf7180000696051","ASIC017236",1564116,1564263
"7330","AS2_scf7180000696051","ASIC017236",1563294,1563619
"7331","AS2_scf7180000696051","ASIC017236",1563083,1563226
"7332","AS2_scf7180000696051","ASIC017236",1562902,1563006
"7333","AS2_scf7180000696051","ASIC017236",1562448,1562574
"7334","AS2_scf7180000696051","ASIC017236",1561989,1562185
"7335","AS2_scf7180000696051","ASIC017236",1561567,1561722
"7336","AS2_scf7180000696051","ASIC017236",1559666,1559816
"7337","AS2_scf7180000696051","ASIC017236",1559400,1559558
"7338","AS2_scf7180000696051","ASIC017236",1559144,1559272
"7339","AS2_scf7180000696051","ASIC017236",1558375,1558544
"7340","AS2_scf7180000696051","ASIC017237",1589388,1589633
"7341","AS2_scf7180000696051","ASIC017239",1611539,1611579
"7342","AS2_scf7180000696051","ASIC017239",1611628,1611964
"7343","AS2_scf7180000696051","ASIC017240",1619614,1619753
"7344","AS2_scf7180000696051","ASIC017240",1619170,1619527
"7345","AS2_scf7180000696133","ASIC022003",25176,25544
"7346","AS2_scf7180000696133","ASIC022066",36520,36687
"7347","AS2_scf7180000696133","ASIC022077",43975,44277
"7348","AS2_scf7180000696133","ASIC022088",63440,63449
"7349","AS2_scf7180000696133","ASIC022088",63589,63962
"7350","AS2_scf7180000696133","ASIC022099",66006,66185
"7351","AS2_scf7180000696133","ASIC022121",94931,94960
"7352","AS2_scf7180000696133","ASIC022121",95155,96003
"7353","AS2_scf7180000696133","ASIC022132",99996,100017
"7354","AS2_scf7180000696133","ASIC022132",99316,99879
"7355","AS2_scf7180000696133","ASIC022132",99174,99262
"7356","AS2_scf7180000696133","ASIC022132",98690,99099
"7357","AS2_scf7180000696133","ASIC022132",98178,98271
"7358","AS2_scf7180000696133","ASIC022143",103167,105185
"7359","AS2_scf7180000696133","ASIC022004",106491,106505
"7360","AS2_scf7180000696133","ASIC022004",106589,107092
"7361","AS2_scf7180000696133","ASIC022015",115654,115806
"7362","AS2_scf7180000696133","ASIC022026",123029,123307
"7363","AS2_scf7180000696133","ASIC022037",154648,154868
"7364","AS2_scf7180000696133","ASIC022037",154910,155168
"7365","AS2_scf7180000696133","ASIC022048",164902,165004
"7366","AS2_scf7180000696133","ASIC022048",165699,165805
"7367","AS2_scf7180000696133","ASIC022048",165911,166002
"7368","AS2_scf7180000696133","ASIC022048",167157,167283
"7369","AS2_scf7180000696133","ASIC022048",167379,167605
"7370","AS2_scf7180000696133","ASIC022048",167966,168139
"7371","AS2_scf7180000696133","ASIC022048",168971,169094
"7372","AS2_scf7180000696133","ASIC022048",169364,169585
"7373","AS2_scf7180000696133","ASIC022062",177357,177441
"7374","AS2_scf7180000696133","ASIC022062",178723,178850
"7375","AS2_scf7180000696133","ASIC022062",178959,179088
"7376","AS2_scf7180000696133","ASIC022062",180305,180886
"7377","AS2_scf7180000696133","ASIC022062",180965,181062
"7378","AS2_scf7180000696133","ASIC022063",196766,197212
"7379","AS2_scf7180000696133","ASIC022064",200449,201010
"7380","AS2_scf7180000696133","ASIC022064",199361,199462
"7381","AS2_scf7180000696133","ASIC022064",199110,199293
"7382","AS2_scf7180000696133","ASIC022064",198763,199030
"7383","AS2_scf7180000696133","ASIC022064",198586,198689
"7384","AS2_scf7180000696133","ASIC022064",198150,198519
"7385","AS2_scf7180000696133","ASIC022064",197813,198076
"7386","AS2_scf7180000696133","ASIC022065",207427,207511
"7387","AS2_scf7180000696133","ASIC022065",207274,207362
"7388","AS2_scf7180000696133","ASIC025368",213390,213470
"7389","AS2_scf7180000696133","ASIC025390",213390,213470
"7390","AS2_scf7180000696133","ASIC022067",252537,252793
"7391","AS2_scf7180000696133","ASIC022067",254411,254675
"7392","AS2_scf7180000696133","ASIC022068",256764,257102
"7393","AS2_scf7180000696133","ASIC022069",260237,260488
"7394","AS2_scf7180000696133","ASIC022070",263277,263360
"7395","AS2_scf7180000696133","ASIC022070",264072,264248
"7396","AS2_scf7180000696133","ASIC022071",270838,271111
"7397","AS2_scf7180000696133","ASIC022071",270084,270220
"7398","AS2_scf7180000696133","ASIC022072",291566,291772
"7399","AS2_scf7180000696133","ASIC022073",300500,300748
"7400","AS2_scf7180000696133","ASIC022074",322513,322899
"7401","AS2_scf7180000696133","ASIC022075",326806,327164
"7402","AS2_scf7180000696133","ASIC022075",328123,328234
"7403","AS2_scf7180000696133","ASIC022076",332110,332252
"7404","AS2_scf7180000696133","ASIC022076",331892,332038
"7405","AS2_scf7180000696133","ASIC022076",331471,331767
"7406","AS2_scf7180000696133","ASIC022076",330971,331401
"7407","AS2_scf7180000696133","ASIC022076",330731,330900
"7408","AS2_scf7180000696133","ASIC022076",330523,330648
"7409","AS2_scf7180000696133","ASIC022076",330099,330434
